"card_id","card_name","set_id","price_euros","rarity","artist"
"pl3-39","Primeape","pl3",0.74,"Rare","Midori Harada"
"pl3-4","Electivire FB","pl3",3,"Rare Holo","Hironobu Yoshida"
"pl3-40","Roserade C","pl3",0.59,"Rare","kawayoo"
"pl3-41","Sableye G","pl3",1.16,"Rare","Yusuke Ishikawa"
"pl3-42","Sandslash","pl3",0.96,"Rare","Kagemaru Himeno"
"pl3-43","Seaking","pl3",0.34,"Rare","Suwama Chiaki"
"pl3-44","Shedinja","pl3",1.09,"Rare","Mitsuhiro Arita"
"pl3-45","Solrock","pl3",0.5,"Rare","Naoyo Kimura"
"pl3-46","Spinda","pl3",0.76,"Rare","Miki Tanaka"
"pl3-47","Wailord","pl3",0.26,"Rare","Midori Harada"
"pl3-48","Zapdos","pl3",1.4,"Rare","Kagemaru Himeno"
"pl3-5","Garchomp","pl3",9.9,"Rare Holo","Mitsuhiro Arita"
"pl3-6","Magmortar","pl3",4.5,"Rare Holo","Naoyo Kimura"
"pl3-7","Metagross","pl3",1.66,"Rare Holo","Kagemaru Himeno"
"pl3-8","Rayquaza C","pl3",10.08,"Rare Holo","kawayoo"
"pl3-9","Regigigas FB","pl3",2.14,"Rare Holo","Shin Nagasawa"
"pl3-SH7","Milotic","pl3",0,"Rare","Hajime Kusajima"
"pl3-SH8","Relicanth","pl3",0,"Rare","Sumiyoshi Kizuki"
"pl3-SH9","Yanma","pl3",0,"Rare","Midori Harada"
"pl4-1","Charizard","pl4",23.43,"Rare Holo","Kagemaru Himeno"
"pl4-10","Tangrowth","pl4",1.08,"Rare Holo","Masakazu Fukuda"
"pl4-11","Toxicroak","pl4",0.79,"Rare Holo","Kouki Saitou"
"pl4-12","Zapdos G","pl4",3.57,"Rare Holo","Ryota Saito"
"pl4-13","Aerodactyl","pl4",0.62,"Rare","Masakazu Fukuda"
"pl4-14","Bronzong","pl4",0.23,"Rare","Atsuko Nishida"
"pl4-15","Cherrim","pl4",0.64,"Rare","Midori Harada"
"pl4-16","Gengar","pl4",4.11,"Rare","Midori Harada"
"pl4-17","Gengar","pl4",3.99,"Rare","Mitsuhiro Arita"
"pl4-18","Glalie","pl4",0.69,"Rare","Hiroki Fuchino"
"pl4-19","Golem","pl4",0.98,"Rare","Masakazu Fukuda"
"pl4-2","Froslass","pl4",0.53,"Rare Holo","TOKIYA"
"pl4-20","Hariyama","pl4",0.34,"Rare","Midori Harada"
"pl4-21","Lopunny","pl4",0.61,"Rare","Kyoko Umemoto"
"pl4-22","Manectric","pl4",0.23,"Rare","Mana Ibe"
"pl4-23","Omastar","pl4",0.76,"Rare","Hajime Kusajima"
"pl4-24","Pelipper","pl4",0.53,"Rare","Miki Tanaka"
"pl4-25","Pichu","pl4",1.46,"Rare","Kanako Eo"
"pl4-26","Porygon-Z G","pl4",0.09,"Rare","Nobuyuki Fujimoto"
"pl4-27","Raichu","pl4",1.55,"Rare","Suwama Chiaki"
"pl4-28","Rapidash","pl4",0.71,"Rare","Lee HyunJung"
"pl4-29","Raticate","pl4",0.35,"Rare","Masakazu Fukuda"
"pl4-3","Heatran","pl4",2.65,"Rare Holo","Keiko Moritsugu"
"pl4-30","Sceptile","pl4",0.54,"Rare","Reiko Tanoue"
"pl4-31","Sceptile","pl4",0.57,"Rare","Kouki Saitou"
"pl4-32","Spiritomb","pl4",1.61,"Rare","Aya Kusube"
"pl4-4","Kabutops","pl4",2.89,"Rare Holo","Hajime Kusajima"
"pl4-5","Luxray","pl4",0.6,"Rare Holo","kawayoo"
"pl4-6","Mothim","pl4",0.66,"Rare Holo","Kagemaru Himeno"
"pl4-7","Probopass","pl4",1.49,"Rare Holo","Kouki Saitou"
"pl4-8","Salamence","pl4",1.29,"Rare Holo","Shin Nagasawa"
"pl4-9","Swalot","pl4",0.69,"Rare Holo","Aya Kusube"
"pl4-94","Arceus LV.X","pl4",7.85,"Rare Holo LV.X","Shizurow"
"pl4-95","Arceus LV.X","pl4",7.96,"Rare Holo LV.X","Ryo Ueda"
"pl4-96","Arceus LV.X","pl4",29,"Rare Holo LV.X","Ryo Ueda"
"pl4-97","Gengar LV.X","pl4",27.95,"Rare Holo LV.X","Shizurow"
"pl4-98","Salamence LV.X","pl4",10.38,"Rare Holo LV.X","Ryo Ueda"
"pl4-99","Tangrowth LV.X","pl4",5.37,"Rare Holo LV.X","Ryo Ueda"
"pl4-AR1","Arceus","pl4",10.09,"Rare","kawayoo"
"pl4-AR2","Arceus","pl4",6.46,"Rare","Shin Nagasawa"
"pl4-AR3","Arceus","pl4",3.19,"Rare","Wataru Kawahara"
"pl4-AR4","Arceus","pl4",6.08,"Rare","Kouki Saitou"
"pl4-AR5","Arceus","pl4",6.91,"Rare","Mitsuhiro Arita"
"pl4-AR6","Arceus","pl4",3.76,"Rare","Wataru Kawahara"
"pl4-AR7","Arceus","pl4",6.48,"Rare","Kagemaru Himeno"
"pl4-AR8","Arceus","pl4",6.59,"Rare","Hajime Kusajima"
"pl4-AR9","Arceus","pl4",5.48,"Rare","TOKIYA"
"pl4-SH10","Bagon","pl4",18.88,"Rare","Naoyo Kimura"
"pl4-SH11","Ponyta","pl4",39,"Rare","Kanako Eo"
"pl4-SH12","Shinx","pl4",35.67,"Rare","sui"
"pop1-1","Blaziken","pop1",130,"Rare","Katsura Tabata"
"pop1-16","Armaldo ex","pop1",58.45,"Rare","Hikaru Koike"
"pop1-17","Tyranitar ex","pop1",8.45,"Rare","Hisao Nakamura"
"pop1-2","Metagross","pop1",12,"Rare","Ken Sugimori"
"pop1-3","Rayquaza","pop1",0,"Rare","Katsura Tabata"
"pop1-4","Sceptile","pop1",0,"Rare","Hiromichi Sugiyama"
"pop1-5","Swampert","pop1",1.49,"Rare","Hiromichi Sugiyama"
"pop2-1","Entei","pop2",0,"Rare","Kouki Saitou"
"pop2-17","Celebi ex","pop2",16.29,"Rare","Ryo Ueda"
"pop2-2","Pidgeot","pop2",10.47,"Rare","Ken Sugimori"
"pop2-3","Raikou","pop2",34.74,"Rare","Kouki Saitou"
"pop2-4","Suicune","pop2",0,"Rare","Kouki Saitou"
"pop2-5","Tauros","pop2",0,"Rare","Kouki Saitou"
"pop2-6","Venusaur","pop2",9.99,"Rare","Mitsuhiro Arita"
"pop3-1","Blastoise","pop3",40,"Rare","Mitsuhiro Arita"
"pop3-17","Ho-Oh ex","pop3",9.26,"Rare","Mitsuhiro Arita"
"pop3-2","Flareon","pop3",21.33,"Rare","Masakazu Fukuda"
"pop3-3","Jolteon","pop3",9.45,"Rare","Masakazu Fukuda"
"pop3-4","Minun","pop3",9.1,"Rare","Sumiyoshi Kizuki"
"pop3-5","Plusle","pop3",4.4,"Rare","Sumiyoshi Kizuki"
"pop3-6","Vaporeon","pop3",8.99,"Rare","Masakazu Fukuda"
"pop4-1","Chimecho δ","pop4",372.5,"Rare","Masakazu Fukuda"
"pop4-17","Deoxys ex","pop4",0,"Rare","Hiromichi Sugiyama"
"pop4-2","Deoxys δ","pop4",9.83,"Rare","Kouki Saitou"
"pop4-3","Flygon","pop4",9.23,"Rare","Hisao Nakamura"
"pop4-4","Mew","pop4",24.62,"Rare","Nakaoka"
"pop4-5","Sceptile","pop4",0,"Rare","Atsuko Nishida"
"pop5-1","Ho-Oh","pop5",21,"Rare","Mitsuhiro Arita"
"pop5-16","Espeon ★","pop5",0,"Rare","Masakazu Fukuda"
"pop5-17","Umbreon ★","pop5",6900,"Rare","Masakazu Fukuda"
"pop5-2","Lugia","pop5",34.99,"Rare","Mitsuhiro Arita"
"pop5-3","Mew δ","pop5",149.99,"Rare","Masakazu Fukuda"
"pop6-1","Bastiodon","pop6",0.49,"Rare","Kazuyuki Kano"
"pop6-2","Lucario","pop6",0,"Rare","Kouki Saitou"
"pop6-3","Manaphy","pop6",1.25,"Rare","Atsuko Nishida"
"pop6-4","Pachirisu","pop6",0.79,"Rare","Atsuko Nishida"
"pop6-5","Rampardos","pop6",0.4,"Rare","Kazuyuki Kano"
"pop7-1","Ampharos","pop7",6.99,"Rare","Kouki Saitou"
"pop7-2","Gallade","pop7",4.7,"Rare","Daisuke Ito"
"pop7-3","Latias","pop7",2.82,"Rare","Daisuke Ito"
"pop7-4","Latios","pop7",0,"Rare","Daisuke Ito"
"pop7-5","Mothim","pop7",2.21,"Rare","Kazuyuki Kano"
"pop8-1","Heatran","pop8",5,"Rare","Ken Sugimori"
"pop8-2","Lucario","pop8",0,"Rare","Kent Kanetsuna"
"pop8-3","Luxray","pop8",0.59,"Rare","Ken Sugimori"
"pop8-4","Probopass","pop8",2.25,"Rare","Ken Sugimori"
"pop8-5","Yanmega","pop8",0.74,"Rare","Ken Sugimori"
"pop9-1","Garchomp","pop9",7.46,"Rare","Kagemaru Himeno"
"pop9-2","Manaphy","pop9",1,"Rare","Masakazu Fukuda"
"pop9-3","Raichu","pop9",6,"Rare","Midori Harada"
"pop9-4","Regigigas","pop9",0.5,"Rare","Kent Kanetsuna"
"pop9-5","Rotom","pop9",0.88,"Rare","Masakazu Fukuda"
"sm1-100","Tauros-GX","sm1",1.58,"Rare Holo GX","5ban Graphics"
"sm1-105","Stoutland","sm1",0.23,"Rare","Kagemaru Himeno"
"sm1-108","Toucannon","sm1",0.29,"Rare","Megumi Mizutani"
"sm1-11","Decidueye","sm1",0.33,"Rare","Kouki Saitou"
"sm1-110","Gumshoos-GX","sm1",1.31,"Rare Holo GX","5ban Graphics"
"sm1-112","Bewear","sm1",0.17,"Rare","kirisAki"
"sm1-113","Oranguru","sm1",0,"Rare Holo","Mitsuhiro Arita"
"sm1-12","Decidueye-GX","sm1",6.5,"Rare Holo GX","5ban Graphics"
"sm1-138","Lurantis-GX","sm1",3.19,"Rare Ultra","5ban Graphics"
"sm1-139","Lapras-GX","sm1",3.97,"Rare Ultra","5ban Graphics"
"sm1-140","Espeon-GX","sm1",15.72,"Rare Ultra","5ban Graphics"
"sm1-141","Lunala-GX","sm1",5.81,"Rare Ultra","5ban Graphics"
"sm1-142","Umbreon-GX","sm1",31.59,"Rare Ultra","5ban Graphics"
"sm1-143","Solgaleo-GX","sm1",6.22,"Rare Ultra","5ban Graphics"
"sm1-144","Tauros-GX","sm1",4.68,"Rare Ultra","5ban Graphics"
"sm1-145","Gumshoos-GX","sm1",2.97,"Rare Ultra","5ban Graphics"
"sm1-15","Lurantis-GX","sm1",1.41,"Rare Holo GX","5ban Graphics"
"sm1-150","Lurantis-GX","sm1",6.15,"Rare Rainbow","5ban Graphics"
"sm1-151","Lapras-GX","sm1",7.62,"Rare Rainbow","5ban Graphics"
"sm1-152","Espeon-GX","sm1",49.13,"Rare Rainbow","5ban Graphics"
"sm1-153","Lunala-GX","sm1",17.15,"Rare Rainbow","5ban Graphics"
"sm1-154","Umbreon-GX","sm1",36,"Rare Rainbow","5ban Graphics"
"sm1-155","Solgaleo-GX","sm1",16.18,"Rare Rainbow","5ban Graphics"
"sm1-156","Tauros-GX","sm1",9.33,"Rare Rainbow","5ban Graphics"
"sm1-157","Gumshoos-GX","sm1",6.86,"Rare Rainbow","5ban Graphics"
"sm1-17","Shiinotic","sm1",0.55,"Rare Holo","Mizue"
"sm1-20","Tsareena","sm1",6.17,"Rare Holo","Shin Nagasawa"
"sm1-22","Arcanine","sm1",1.55,"Rare Holo","kodama"
"sm1-26","Incineroar","sm1",0.49,"Rare","Hitoshi Ariga"
"sm1-27","Incineroar-GX","sm1",1.53,"Rare Holo GX","5ban Graphics"
"sm1-29","Golduck","sm1",0.14,"Rare","Hasuno"
"sm1-3","Butterfree","sm1",0.15,"Rare","chibi"
"sm1-32","Poliwrath","sm1",1.12,"Rare Holo","Midori Harada"
"sm1-34","Cloyster","sm1",0.09,"Rare","Yoshinobu Saito"
"sm1-35","Lapras-GX","sm1",2.24,"Rare Holo GX","5ban Graphics"
"sm1-41","Primarina","sm1",0.37,"Rare","Kagemaru Himeno"
"sm1-42","Primarina-GX","sm1",1.56,"Rare Holo GX","5ban Graphics"
"sm1-43","Crabominable","sm1",0.09,"Rare","TOKIYA"
"sm1-48","Bruxish","sm1",0.08,"Rare","Mizue"
"sm1-5","Parasect","sm1",0.16,"Rare","Eri Yamaki"
"sm1-50","Lanturn","sm1",0.12,"Rare","Masakazu Fukuda"
"sm1-52","Vikavolt","sm1",1.05,"Rare Holo","Hitoshi Ariga"
"sm1-56","Crobat","sm1",0.72,"Rare Holo","DemizuPosuka"
"sm1-58","Alolan Muk","sm1",0.7,"Rare Holo","Hitoshi Ariga"
"sm1-61","Espeon-GX","sm1",3.05,"Rare Holo GX","5ban Graphics"
"sm1-63","Toxapex","sm1",0.52,"Rare Holo","Mitsuhiro Arita"
"sm1-65","Cosmoem","sm1",0.12,"Rare","Sanosuke Sakuma"
"sm1-66","Lunala-GX","sm1",0,"Rare Holo GX","PLANETA"
"sm1-68","Hariyama","sm1",0.17,"Rare","Miki Tanaka"
"sm1-71","Gigalith","sm1",0.38,"Rare Holo","Eske Yoshinob"
"sm1-75","Palossand","sm1",0.1,"Rare","Kouki Saitou"
"sm1-8","Masquerain","sm1",0.21,"Rare","miki kudo"
"sm1-80","Umbreon-GX","sm1",6.98,"Rare Holo GX","5ban Graphics"
"sm1-82","Sharpedo","sm1",0.69,"Rare Holo","Yumi"
"sm1-85","Krookodile","sm1",0.41,"Rare Holo","Hajime Kusajima"
"sm1-87","Alolan Dugtrio","sm1",0.44,"Rare Holo","match"
"sm1-89","Solgaleo-GX","sm1",0,"Rare Holo GX","PLANETA"
"sm1-93","Ribombee","sm1",0.37,"Rare Holo","Shin Nagasawa"
"sm1-96","Dragonite","sm1",1.98,"Rare Holo","Hiroyuki Yamamoto"
"sm1-99","Kangaskhan","sm1",0.41,"Rare Holo","TOKIYA"
"sm10-1","Pheromosa & Buzzwole-GX","sm10",4.11,"Rare Holo GX","Mitsuhiro Arita"
"sm10-103","Landorus","sm10",0.99,"Rare Holo","Hasuno"
"sm10-105","Crabominable","sm10",0.28,"Rare","Tomokazu Komiya"
"sm10-106","Stakataka","sm10",2.77,"Rare Holo","nagimiso"
"sm10-107","Greninja & Zoroark-GX","sm10",10.79,"Rare Holo GX","Mitsuhiro Arita"
"sm10-109","Honchkrow-GX","sm10",1.9,"Rare Holo GX","sadaji"
"sm10-11","Venomoth","sm10",0.52,"Rare","Mina Nakai"
"sm10-111","Sharpedo","sm10",0.46,"Rare","Tomokazu Komiya"
"sm10-112","Spiritomb","sm10",1.61,"Rare Holo","Kagemaru Himeno"
"sm10-116","Krookodile","sm10",0,"Rare","Anesaki Dynamic"
"sm10-117","Greninja","sm10",2.23,"Rare Holo","Yusuke Ohmura"
"sm10-119","Malamar","sm10",0.58,"Rare Holo","Yusuke Ohmura"
"sm10-12","Venomoth-GX","sm10",2.35,"Rare Holo GX","5ban Graphics"
"sm10-120","Lucario & Melmetal-GX","sm10",9.59,"Rare Holo GX","Mitsuhiro Arita"
"sm10-122","Alolan Dugtrio","sm10",0.34,"Rare","SATOSHI NAKAI"
"sm10-125","Aggron","sm10",0.65,"Rare","Satoshi Shirai"
"sm10-126","Lucario","sm10",1,"Rare Holo","Midori Harada"
"sm10-127","Genesect","sm10",0.41,"Rare","Anesaki Dynamic"
"sm10-129","Melmetal","sm10",0.79,"Rare Holo","Kouki Saitou"
"sm10-130","Gardevoir & Sylveon-GX","sm10",4.5,"Rare Holo GX","Mitsuhiro Arita"
"sm10-133","Clefable","sm10",0.4,"Rare","Suwama Chiaki"
"sm10-135","Wigglytuff","sm10",0.42,"Rare","miki kudo"
"sm10-138","Togekiss","sm10",1.87,"Rare Holo","Kagemaru Himeno"
"sm10-140","Whimsicott-GX","sm10",1.7,"Rare Holo GX","PLANETA Igarashi"
"sm10-142","Aromatisse","sm10",0.54,"Rare","Saya Tsuruta"
"sm10-148","Persian","sm10",0.31,"Rare","nagimiso"
"sm10-149","Persian-GX","sm10",2.23,"Rare Holo GX","PLANETA Igarashi"
"sm10-15","Victreebel","sm10",0.25,"Rare","Anesaki Dynamic"
"sm10-153","Lickilicky","sm10",0.5,"Rare","sui"
"sm10-157","Porygon-Z","sm10",1.2,"Rare Holo","Misa Tsutsui"
"sm10-158","Snorlax","sm10",5.79,"Rare Holo","kanahei"
"sm10-160","Purugly","sm10",0.42,"Rare","Tomokazu Komiya"
"sm10-163","Celesteela-GX","sm10",2.88,"Rare Holo GX","PLANETA Igarashi"
"sm10-17","Tangrowth","sm10",0.4,"Rare","kodama"
"sm10-19","Kartana","sm10",0.5,"Rare Holo","Shin Nagasawa"
"sm10-191","Pheromosa & Buzzwole-GX","sm10",12.06,"Rare Ultra","aky CG Works"
"sm10-192","Pheromosa & Buzzwole-GX","sm10",26.25,"Rare Ultra","kirisAki"
"sm10-193","Venomoth-GX","sm10",5.45,"Rare Ultra","5ban Graphics"
"sm10-194","Reshiram & Charizard-GX","sm10",38.52,"Rare Ultra","aky CG Works"
"sm10-195","Dedenne-GX","sm10",6.69,"Rare Ultra","5ban Graphics"
"sm10-195a","Dedenne-GX","sm10",3.07,"Rare Ultra","kanahei"
"sm10-196","Muk & Alolan Muk-GX","sm10",11.3,"Rare Ultra","5ban Graphics"
"sm10-197","Muk & Alolan Muk-GX","sm10",35.29,"Rare Ultra","Masakazu Fukuda"
"sm10-198","Marshadow & Machamp-GX","sm10",29.99,"Rare Ultra","5ban Graphics"
"sm10-199","Marshadow & Machamp-GX","sm10",78.73,"Rare Ultra","You Iribi"
"sm10-20","Reshiram & Charizard-GX","sm10",0,"Rare Holo GX","Mitsuhiro Arita"
"sm10-200","Greninja & Zoroark-GX","sm10",15.02,"Rare Ultra","5ban Graphics"
"sm10-201","Greninja & Zoroark-GX","sm10",74.98,"Rare Ultra","kodama"
"sm10-202","Honchkrow-GX","sm10",5.99,"Rare Ultra","sadaji"
"sm10-203","Lucario & Melmetal-GX","sm10",16.39,"Rare Ultra","5ban Graphics"
"sm10-204","Gardevoir & Sylveon-GX","sm10",25.66,"Rare Ultra","5ban Graphics"
"sm10-205","Gardevoir & Sylveon-GX","sm10",155.75,"Rare Ultra","Atsuko Nishida"
"sm10-206","Whimsicott-GX","sm10",4.5,"Rare Ultra","5ban Graphics"
"sm10-207","Persian-GX","sm10",4.88,"Rare Ultra","5ban Graphics"
"sm10-208","Celesteela-GX","sm10",0,"Rare Ultra","aky CG Works"
"sm10-215","Pheromosa & Buzzwole-GX","sm10",22.17,"Rare Rainbow","aky CG Works"
"sm10-216","Venomoth-GX","sm10",10.27,"Rare Rainbow","5ban Graphics"
"sm10-217","Reshiram & Charizard-GX","sm10",80.99,"Rare Rainbow","aky CG Works"
"sm10-218","Blastoise-GX","sm10",75.96,"Rare Rainbow","sadaji"
"sm10-219","Dedenne-GX","sm10",16.03,"Rare Rainbow","5ban Graphics"
"sm10-22","Arcanine","sm10",4.6,"Rare Holo","Shin Nagasawa"
"sm10-220","Muk & Alolan Muk-GX","sm10",0,"Rare Rainbow","5ban Graphics"
"sm10-221","Marshadow & Machamp-GX","sm10",0,"Rare Rainbow","5ban Graphics"
"sm10-222","Greninja & Zoroark-GX","sm10",33.48,"Rare Rainbow","5ban Graphics"
"sm10-223","Honchkrow-GX","sm10",14.29,"Rare Rainbow","sadaji"
"sm10-224","Lucario & Melmetal-GX","sm10",30.7,"Rare Rainbow","5ban Graphics"
"sm10-225","Gardevoir & Sylveon-GX","sm10",31.66,"Rare Rainbow","5ban Graphics"
"sm10-226","Whimsicott-GX","sm10",19.89,"Rare Rainbow","5ban Graphics"
"sm10-227","Persian-GX","sm10",0,"Rare Rainbow","5ban Graphics"
"sm10-228","Celesteela-GX","sm10",9.37,"Rare Rainbow","aky CG Works"
"sm10-24","Darmanitan","sm10",0.34,"Rare","Midori Harada"
"sm10-25","Volcanion","sm10",0.49,"Rare Holo","Satoshi Shirai"
"sm10-29","Incineroar","sm10",0.37,"Rare","Misa Tsutsui"
"sm10-31","Salazzle","sm10",0.31,"Rare","hatachu"
"sm10-32","Blacephalon","sm10",0.85,"Rare","kawayoo"
"sm10-35","Blastoise-GX","sm10",5.81,"Rare Holo GX","sadaji"
"sm10-39","Poliwrath","sm10",0.44,"Rare","Akira Komayama"
"sm10-4","Butterfree","sm10",0.33,"Rare","Midori Harada"
"sm10-43","Slowbro","sm10",1.19,"Rare Holo","Ken Sugimori"
"sm10-45","Dewgong","sm10",0.29,"Rare","Kagemaru Himeno"
"sm10-47","Kingler","sm10",0.25,"Rare","Shigenori Negishi"
"sm10-49","Seaking","sm10",0.32,"Rare","Midori Harada"
"sm10-50","Kyurem","sm10",0.88,"Rare Holo","Anesaki Dynamic"
"sm10-55","Raichu","sm10",0.79,"Rare","Shin Nagasawa"
"sm10-56","Stunfisk","sm10",0.37,"Rare","sowsow"
"sm10-57","Dedenne-GX","sm10",0,"Rare Holo GX","PLANETA Igarashi"
"sm10-59","Vikavolt","sm10",0.93,"Rare Holo","Hasuno"
"sm10-60","Zeraora","sm10",1.84,"Rare","kawayoo"
"sm10-61","Muk & Alolan Muk-GX","sm10",6.26,"Rare Holo GX","Mitsuhiro Arita"
"sm10-63","Arbok","sm10",0.5,"Rare","Yukiko Baba"
"sm10-66","Crobat","sm10",0.77,"Rare Holo","Anesaki Dynamic"
"sm10-70","Gengar","sm10",2.51,"Rare","so-taro"
"sm10-72","Hypno","sm10",0.37,"Rare","sui"
"sm10-74","Weezing","sm10",0.58,"Rare","OOYAMA"
"sm10-75","Mewtwo","sm10",1.62,"Rare","Shin Nagasawa"
"sm10-76","Mew","sm10",0,"Rare Holo","sui"
"sm10-78","Mismagius","sm10",0.45,"Rare","sui"
"sm10-8","Vileplume","sm10",1.16,"Rare Holo","Suwama Chiaki"
"sm10-80","Meowstic","sm10",0.34,"Rare","Saya Tsuruta"
"sm10-81","Marshadow","sm10",1.99,"Rare Holo","chibi"
"sm10-82","Marshadow & Machamp-GX","sm10",7.5,"Rare Holo GX","Mitsuhiro Arita"
"sm10-84","Sandslash","sm10",0.37,"Rare","Shigenori Negishi"
"sm10-86","Dugtrio","sm10",0.41,"Rare","Akira Komayama"
"sm10-89","Golem","sm10",0.78,"Rare Holo","Kyoko Umemoto"
"sm10-91","Marowak","sm10",0.42,"Rare","kirisAki"
"sm10-95","Rhyperior","sm10",0.44,"Rare","kawayoo"
"sm10-97","Quagsire","sm10",0.46,"Rare","kirisAki"
"sm11-1","Rowlet & Alolan Exeggutor-GX","sm11",4.02,"Rare Holo GX","Mitsuhiro Arita"
"sm11-101","Necrozma","sm11",0.43,"Rare","Masakazu Fukuda"
"sm11-104","Steelix","sm11",0.25,"Rare","Ayaka Yoshida"
"sm11-106","Aerodactyl-GX","sm11",1.98,"Rare Holo GX","PLANETA Igarashi"
"sm11-11","Crustle","sm11",0.4,"Rare","Tomokazu Komiya"
"sm11-110","Medicham","sm11",0.13,"Rare","Shigenori Negishi"
"sm11-114","Garchomp","sm11",0.8,"Rare Holo","Akira Komayama"
"sm11-117","Lucario","sm11",0.43,"Rare","kirisAki"
"sm11-119","Excadrill","sm11",0.23,"Rare","Kyoko Umemoto"
"sm11-121","Archeops","sm11",0.23,"Rare","Hasuno"
"sm11-122","Terrakion","sm11",1.24,"Rare Holo","Anesaki Dynamic"
"sm11-123","Meloetta","sm11",0.33,"Rare","Kouki Saitou"
"sm11-124","Zygarde","sm11",0.16,"Rare","Shigenori Negishi"
"sm11-125","Umbreon & Darkrai-GX","sm11",16.84,"Rare Holo GX","Mitsuhiro Arita"
"sm11-126","Mega Sableye & Tyranitar-GX","sm11",6.69,"Rare Holo GX","Mitsuhiro Arita"
"sm11-130","Honchkrow","sm11",0.52,"Rare","Tomokazu Komiya"
"sm11-132","Weavile-GX","sm11",2.04,"Rare Holo GX","aky CG Works"
"sm11-134","Drapion","sm11",0.27,"Rare","SATOSHI NAKAI"
"sm11-136","Liepard","sm11",0.26,"Rare","sui"
"sm11-138","Scrafty","sm11",0.21,"Rare","Akira Komayama"
"sm11-139","Yveltal","sm11",1.42,"Rare Holo","sui"
"sm11-14","Amoonguss","sm11",0.14,"Rare","Midori Harada"
"sm11-140","Hoopa","sm11",0.62,"Rare Holo","Ayaka Yoshida"
"sm11-141","Mawile-GX","sm11",2.42,"Rare Holo GX","5ban Graphics"
"sm11-142","Escavalier","sm11",0.18,"Rare","Satoshi Shirai"
"sm11-144","Whimsicott","sm11",0.3,"Rare","Shibuzoh."
"sm11-146","Garchomp & Giratina-GX","sm11",15.52,"Rare Holo GX","Mitsuhiro Arita"
"sm11-151","Dragonite","sm11",1.21,"Rare","Misa Tsutsui"
"sm11-152","Dragonite-GX","sm11",3.79,"Rare Holo GX","PLANETA Igarashi"
"sm11-153","Latias","sm11",0.54,"Rare","chibi"
"sm11-156","Haxorus","sm11",1.43,"Rare Holo","Anesaki Dynamic"
"sm11-159","Noivern","sm11",0.26,"Rare","Shin Nagasawa"
"sm11-160","Naganadel-GX","sm11",1.79,"Rare Holo GX","PLANETA Tsuji"
"sm11-162","Lickilicky","sm11",0.23,"Rare","Suwama Chiaki"
"sm11-163","Kangaskhan","sm11",0.96,"Rare Holo","Sanosuke Sakuma"
"sm11-170","Slaking","sm11",0.67,"Rare Holo","Akira Komayama"
"sm11-176","Unfezant","sm11",0.2,"Rare","Shin Nagasawa"
"sm11-181","Gumshoos","sm11",0.17,"Rare","Midori Harada"
"sm11-184","Silvally","sm11",1.06,"Rare Holo","Eske Yoshinob"
"sm11-19","Tsareena","sm11",0.39,"Rare Holo","kirisAki"
"sm11-214","Rowlet & Alolan Exeggutor-GX","sm11",7.05,"Rare Ultra","ConceptLab"
"sm11-215","Rowlet & Alolan Exeggutor-GX","sm11",38.99,"Rare Ultra","Naoyo Kimura"
"sm11-216","Heatran-GX","sm11",3.25,"Rare Ultra","ConceptLab"
"sm11-217","Slowpoke & Psyduck-GX","sm11",22,"Rare Ultra","ConceptLab"
"sm11-218","Slowpoke & Psyduck-GX","sm11",46.03,"Rare Ultra","Miki Tanaka"
"sm11-219","Keldeo-GX","sm11",5.28,"Rare Ultra","ConceptLab"
"sm11-22","Magmortar","sm11",0.21,"Rare","KEIICHIRO ITO"
"sm11-220","Raichu & Alolan Raichu-GX","sm11",15.37,"Rare Ultra","ConceptLab"
"sm11-221","Raichu & Alolan Raichu-GX","sm11",72.72,"Rare Ultra","tetsuya koizumi"
"sm11-222","Mewtwo & Mew-GX","sm11",35.21,"Rare Ultra","5ban Graphics"
"sm11-223","Latios-GX","sm11",15.98,"Rare Ultra","ConceptLab"
"sm11-224","Aerodactyl-GX","sm11",5.85,"Rare Ultra","ConceptLab"
"sm11-225","Mega Sableye & Tyranitar-GX","sm11",10.23,"Rare Ultra","5ban Graphics"
"sm11-226","Mega Sableye & Tyranitar-GX","sm11",57.73,"Rare Ultra","chibi"
"sm11-227","Mawile-GX","sm11",4.53,"Rare Ultra","ConceptLab"
"sm11-228","Garchomp & Giratina-GX","sm11",21.97,"Rare Ultra","aky CG Works"
"sm11-229","Dragonite-GX","sm11",18.92,"Rare Ultra","ConceptLab"
"sm11-230","Naganadel-GX","sm11",3.86,"Rare Ultra","ConceptLab"
"sm11-237","Rowlet & Alolan Exeggutor-GX","sm11",13,"Rare Rainbow","ConceptLab"
"sm11-238","Heatran-GX","sm11",7,"Rare Rainbow","ConceptLab"
"sm11-239","Slowpoke & Psyduck-GX","sm11",24.2,"Rare Rainbow","ConceptLab"
"sm11-24","Camerupt","sm11",0.2,"Rare","Masakazu Fukuda"
"sm11-240","Keldeo-GX","sm11",11.43,"Rare Rainbow","ConceptLab"
"sm11-241","Raichu & Alolan Raichu-GX","sm11",26.89,"Rare Rainbow","ConceptLab"
"sm11-242","Mewtwo & Mew-GX","sm11",127,"Rare Rainbow","5ban Graphics"
"sm11-243","Latios-GX","sm11",17.35,"Rare Rainbow","ConceptLab"
